Word//word combination	Sentiment scores
піти у відставку	-1.400
пітьма	-1.000
пішов ти	-3.700
рабство	-3.800
радий	1.950
радий знайомству	1.400
радити	1.500
радить	0.900
радощі	2.200
радіан	0.400
радіани	0.200
радів	2.450
радісна думка	1.100
радісний	2.700
радісно	2.229
радісні вигуки	2.300
радісні думки	1.600
радісність	2.500
радісніший	2.233
радість	2.686
радіти	2.300
радіючи	2.800
радіє	2.100
раз у житті	1.800
рай	2.400
райський	3.100
райськість	2.500
райськіший	3.000
рак	-3.400
расизм	-3.100
расист	-3.000
расисти	-2.500
расистська дискримінація	-3.100
расистський	-3.000
расова ненависть	-3.100
ратифікований	0.600
реабілітований	1.800
реабілітувався	1.300
реабілітувати	1.800
реабілітує	1.600
реальний	1.300
ревнивий	-2.000
ревниво	-2.000
ревнивість	-1.700
ревнощі	-1.650
ревіти	-2.100
реготати	2.600
регочу	2.900
регіт	2.200
результативний	2.450
результативно	2.050
результативність	2.700
рекомендація	1.300
рекомендований	0.800
рекомендовує	0.900
рекомендував	0.900
рекомендувати	1.400
рекомендує	1.150
релаксація	2.400
релаксин	1.700
релаксини	1.200
рентабельний	1.900
рентабельно	1.600
рентабельності	1.100
рентабельність	1.750
репресивний	-1.800
репресивно	-1.700
репресивність	-1.000
репресор	-1.400
репресори	-2.200
репресії	-1.650
респект	2.300
респектабельний	1.900
респектабельно	1.700
респектабельність	1.800
рецесія	-1.800
речення	0.300
ржака	2.600
ржу	2.638
ржу до сліз	2.367
ригає	-1.900
ридання	-1.967
ридати	-2.267
ридає	-1.400
ризик	-1.633
ризики	-1.100
ризикнув	-0.900
ризикований	-0.800
ризиковано	-1.350
ризикованості	-1.600
ризикованість	-1.300
ризикованіший	-1.400
ризикувати	-1.300
робити жертвою	-1.100
робить гримаси	-1.800
робить жертвою	-1.200
робить компліменти	2.300
робить популярним	0.500
робить рабом	-1.600
робота на фрилансі	0.400
родовитий	1.800
розбещенець	-2.300
розбещений	-2.200
розбещення	-2.400
розбещено	-1.200
розбещенці	-2.800
розбещеність	-1.200
розбещувати	-1.550
розбещувач	-2.300
розбещувачі	-2.200
розбивач сердець	-2.200
розбивачі сердець	-2.100
розбиває серце	-1.800
розбите серце	-2.700
розбитий	-2.400
розбрат	-1.700
розбурхувати	-1.700
розбурхуючи	-1.800
розбурхує	-1.400
розбіжності	-1.800
розбіжність	-1.500
розбійник	-2.600
розв'язав	1.100
розв'язання	1.300
розв'язати	1.600
розв'язуваний	1.000
розв'язувати	0.800
розв'язує	1.100
розвага	1.867
розваги	2.000
розважався	2.300
розважальний	1.733
розважально	1.900
розважання	1.800
розважати	1.500
розважає	2.050
розважений	1.750
розвели	-2.000
розвеселив	2.400
розвеселити	2.100
розвивати	1.300
розвинений	1.000
розвиток	1.600
розвод	-2.100
розгерметизація	-0.500
розгерметизації	-0.400
розгерметизований	-0.300
розгерметизування	-0.700
розгерметизувати	-0.500
розгерметизує	-0.300
розгніваний	-2.340
розгнівано	-1.800
розгніваніший	-2.300
розгнівати	-2.600
розгнівлюючи	-2.800
розгром	-2.000
розгромити	-3.100
розгромлений	-2.600
розгублений	-1.167
розгублено	-0.600
розгубленість	-1.350
роздертий	-1.000
роздратована	-1.800
роздратоване	-2.000
роздратований	-1.962
роздратовано	-1.700
роздратовані	-1.800
роздратованість	-1.600
роздратування	-1.782
розклад	-1.700
розкладається	-1.700
розкоші	2.050
розкритикував	-1.800
розкритикували	-1.450
розкритикувати	-1.900
розкритикує	-1.300
розкіш	2.500
розкішний	2.562
розкішно	2.283
розкішність	1.700
розлад	-1.700
розлютився	-1.800
розлютити	-2.333
розлютливий	-2.400
розлютований	-3.000
розлютуючи	-2.800
розлютує	-2.300
розлючений	-2.543
розлючено	-1.900
розминка	0.400
розминки	0.800
розмитий	-0.400
розоритися	-2.600
розпалювання війни	-2.500
розпач	-1.867
розпачав	-2.700
розпачливий	-1.300
розпачливо	-1.600
розпачлий	-2.600
розпачі	-2.200
розпливчастий	-0.400
розповсюджувач пліток	-1.000
розповсюджувачі пліток	-1.400
розпусний	-1.250
розпусник	-1.750
розпусно	-1.800
розпусність	-1.500
розпуста	-0.575
розруха	-2.700
розрізнений	-1.300
розсилати спам	-2.100
розсильник спаму	-2.200
розсильники спаму	-1.600
розслабитися	1.900
розслаблений	1.100
розслаблення	1.700
розслаблено	1.500
розслабленість	2.000
розслаблювальний	2.200
розслаблятися	1.900
розслабляє	1.500
розсудливість	1.900
розсіювання уваги	-1.600
розсіювати увагу	-1.200
розсіююче	-1.400
розсіюючий увагу	-1.200
розсіяний	-1.475
розсіяно	-0.900
розсіяність	-1.300
розтерзаний	-2.000
розтрощити	-2.500
розум	2.100
розумний	2.020
розумник	0.400
розумники	1.700
розумно	1.900
розумніше	0.900
розумніший	1.733
розумовий	1.700
розумово	1.100
розчавити	-0.600
розчавлений	-1.800
розчавлювальний	-1.500
розчавлює	-1.900
розчарована	-2.100
розчарований	-1.850
розчаровано	-1.700
розчаровувати	-2.100
розчаровуюче	-1.900
розчаровуючий	-1.975
розчаровує	-1.725
розчарування	-1.929
розчарувати	-1.350
розширювати	1.000
розширює	0.450
розірваний	-1.000
романс	2.600
романтизація	1.500
романтизації	2.000
романтизм	2.200
романтизми	2.100
романтизований	1.300
романтизувати	1.750
романтизуючи	1.950
романтизує	1.550
романтик	1.600
романтика	2.600
романтики	1.633
романтист	1.900
романтисти	1.300
романтичний	1.750
романтично	1.750
романтичності	2.100
романтичність	2.200
руйнація	-2.250
руйнації	-1.600
руйнування	-2.183
руйнувати	-2.625
руйнуючи	-2.200
руйнує	-2.060
руйнується	-1.200
руйнівний	-2.571
руйнівник	-2.350
руйнівники	-2.433
руйнівно	-2.350
руйнівність	-1.850
рухливий	1.200
рушниця	-1.400
руїна	-2.400
руїни	-1.900
рятує	1.300
рятівник	2.267
рятівники	1.700
різкий	-1.900
різкіший	-2.200
ріпакове насіння	-0.500
ріст	1.600
рішення	1.000
рішуче	1.150
рішучий	1.133
рішучість	1.700
саботаж	-2.400
самобутній	1.300
самовдоволення	-1.550
самовдоволено	0.200
самовдоволеніший	-1.000
самовпевнений	1.400
самовпевнено	2.100
самовпевненість	2.300
самовідданий	1.850
самовіддано	1.600
самовідданості	1.100
самовідданість	1.833
самовільно відсутній	-1.300
самогубний	-3.500
самогубство	-3.500
самозакоханець	-2.300
самозакоханий	-1.600
самозакоханість	-1.400
самота	-1.567
самоти	-1.500
самотності	-1.500
самотньо	-1.150
самотні	-1.400
самотній	-1.275
самотність	-1.567
самотнісінький	-1.500
самотніший	-1.400
самоцвіт	1.500
самоцвіти	2.000
самоізоляція	-1.700
самітник	-1.300
самітники	-0.900
сановник	1.900
сановники	0.600
сарказм	-0.900
сарказми	-0.900
саркастичний	-1.000
саркастично	-1.100
сатана	-3.400
сатанинськи	-1.600
сатанинський	-2.100
сатанинськість	-2.300
сварити	-2.500
сваритися	-1.400
сварить	-1.700
сварка	-1.400
сверблячий	-1.100
свобода	2.400
свобода волі	1.000
свободи	1.733
сволота	-3.200
своєчасний	1.700
своєчасно	1.500
своєчасність	1.200
свята	1.550
святий	2.600
святкований	2.700
святковий	2.000
святково	2.200
святковість	2.400
святкування	2.150
святкувати	2.700
святкуючи	2.700
святкує	2.700
свято	2.000
свіжий	1.300
світлий	1.900
світліший	1.600
седативний	1.100
седативні	0.500
сейф	0.700
сейфи	0.300
сек'юритизація	0.200
сек'юритизація активів	0.200
сек'юритизації	0.100
сек'юритизований	1.400
сек'юритизування	0.700
сек'юритизувати	0.300
сек'юритизує	1.600
сексапільний	2.400
сексуальне насильство	-2.350
сексуальний	2.400
сентиментальний	1.300
сентиментально	1.900
сентиментальності	0.900
сентиментальність	1.200
сентименталізація	1.200
сентименталізації	0.400
сентименталізм	1.000
сентименталізми	0.400
сентименталізований	0.950
сентименталізувати	1.000
сентименталізуючи	0.600
сентименталізує	1.100
сентименталіст	0.800
сентименталісти	0.700
серденько	3.300
сердечний	2.150
сердечно	1.700
сердечність	2.700
сердити	-2.200
сердитий	-2.300
сердито	-1.850
сердить	-2.300
сердитіший	-2.300
серйозно	0.800
серце	3.200
серцевий біль	-2.700
серцероздираюче	-1.800
серцероздираючий	-2.000
серця	3.300
сила	1.400
силач	0.700
силачі	0.500
сили	1.000
сильний	2.050
сильно	1.100
сильніший	1.600
силіманіт	0.100
силіманіти	0.200
симпатизувати	1.500
симпатичний	2.000
симпатично	1.300
симпатичніший	2.300
симпатяга	1.500
симпатяги	2.200
симпатія	1.600
синій екран	-2.200
синій екран смерті	-2.200
систематичний	0.600
сиськи	-0.900
ситий по горло	-1.800
скажений	-2.233
скажено	-1.900
скаженість	-2.600
скаженіти	-1.800
скам'янілий	-2.500
скам'яніти	-1.700
скандал	-2.050
скандали	-2.200
скандальний	-2.400
скарб	1.200
скарби	2.100
скарбник	0.500
скарбники	0.400
скарбниця	0.800
скарбниці	0.900
скарга	-1.650
скарги	-1.600
скаржився	-1.700
скаржитися	-1.500
скаржиться	-1.600
скаржник	-1.100
скаржники	-1.167
скасовано	-1.000
скасовує	-0.900
скасувати	-1.000
скептик	-0.950
скептики	-0.550
скептицизм	-0.900
скептицизми	-1.200
скептичний	-1.250
скептично	-1.200
скиглення	-0.633
скиглив	-0.650
скигливий	-1.300
скиглити	-1.050
скиглить	-1.800
скиглій	-1.200
скиглії	-0.600
складання повноважень	-1.200
складно	-1.700
складнощі	-1.200
складність	-1.400
скласти повноваження	-1.400
скнара	-1.700
скнари	-1.500
скнарий	-1.400
скнарість	-2.600
скований	-0.400
сконцентрований	1.600
скорбить	-2.100
скорбота	-2.075
скорботи	-1.600
скорботний	-1.986
скорботник	-1.950
скорботники	-1.800
скорботно	-2.100
скорботність	-2.500
скорботніший	-1.900
скорбіти	-1.600
скривджений	-1.733
скривджувати	-1.200
скривився	-2.000
скрутне становище	-0.700
скупар	-1.800
скупий	-1.500
скупці	-1.500
скупість	-2.600
скучаю за домом	-0.700
слабак	-1.350
слабаки	-1.200
слабакуватий	-0.900
слабенький	-1.200
слабка сторона	-1.100
слабке місце	-0.900
слабкий	-1.550
слабкодухий	-1.600
слабкодухість	-1.200
слабкості	-1.500
слабкуватий	-1.200
слабкі місця	-0.600
слабкість	-1.800
слабкіший	-1.900
слабо	-1.800
слабший	-1.467
слава	2.167
славетний	3.200
славетно	2.900
славетність	2.550
славився	2.400
сльози	-0.900
сльозливий	-0.900
сльозливі	-1.600
сльозливіший	-1.800
сліпа	-1.700
сліпа закоханість	0.600
сліпий	-1.700
смайлик	1.700
смайлики	1.500
смаковито	1.500
смаколики	1.400
смакота	1.800
смакуючи	1.600
смачний	2.400
смачно	1.933
смачнючий	2.100
смачність	1.300
смердила	-1.200
смердило	-1.500
смердить	-1.250
смердота	-2.467
смердюк	-1.750
смердюки	-1.233
смердюче	-1.300
смердючий	-2.013
смердючіший	-1.500
смердів	-1.800
смерділо	-1.900
смердіти	-2.000
смертельний	-2.500
смертельний випадок	-3.500
смертельно	-3.200
смертельні випадки	-2.900
смерть	-2.900
смог	-1.200
сморід	-2.275
смутки	-1.600
смуток	-1.957
сміливець	0.500
сміливий	1.760
сміливо	1.660
сміливості	0.900
сміливість	1.550
сміливіший	1.800
смітник	-1.600
сміттєвий бак	-0.600
сміттєві баки	-1.000
сміх	2.225
сміховинний	-1.500
сміховинно	-0.133
сміховинності	-1.600
сміховинність	-1.500
смішний	1.650
смішно	1.350
смішності	1.600
смішність	1.800
смішніший	1.950
сміючись	2.250
сміявся	2.000
сміялася	2.000
сміятися	2.600
сміється	2.200
сноб	-2.000
сноби	-1.400
снобськи	-1.600
снобський	-1.300
снобізм	-1.220
снобістськи	-1.200
солоденька	2.000
солодкий	2.000
солодкість	2.200
солодощі	2.200
солідарність	1.200
сонячне світло	2.200
сонячний	1.850
сонячніший	2.300
сопливий	-1.000
сором	-1.975
сором'язливий	-0.550
сором'язливо	-0.533
сором'язливості	-1.200
сором'язливість	-1.050
сором'язливіший	-0.800
соромить	-1.700
соромно	-1.900
сороміцький	-1.600
состоятельний	1.500
сосун	-3.100
сосуни	-2.600
спад	-1.450
спадкоємець	0.900
спадкоємці	1.100
спазм	-0.800
спам	-1.500
спамер	-2.200
спамери	-1.600
спамити	-2.100
спантеличений	-1.100
спантеличено	-0.600
спантеличеність	-1.500
спасибі	1.517
спаситель	2.800
спекулював	-0.500
спекулянт	0.800
спекулянти	0.500
спекулятивний	0.400
спекуляція	-0.600
сперечатися	-1.400
сплутаний	-1.200
сповнений вдячності	2.700
сповнений гордості	1.900
сповнений довіри	2.100
сповнений жалю	-1.900
сповнений каяття	-0.900
сповнений надії	2.300
сповнений оптимізму	1.300
сповнений радості	2.900
сповненість надії	1.600
споглядальний	1.400
сподівався	1.600
сподівалася	1.600
сподівання	1.850
сподіваюся	1.700
сподіваючись	1.800
сподівається	1.800
спокутував	1.300
спокушений	-1.500
спокій	1.811
спокійний	1.600
спокійно	1.680
спокійніший	1.767
спонукальний	2.200
споріднена душа	2.900
спотворений	-1.875
спотворення	-2.214
спотворювати	-1.975
спотворюючи	-1.650
спотворює	-1.825
справді	1.900
справедливий	1.300
справедливість	2.400
справляти враження	1.900
справляє враження	2.100
спричиняє дискомфорт	-1.300
сприятливий	2.000
сприятливо	2.000
сприятливість	2.200
сприяє	1.600
спровокований	-1.100
спроможний	1.600
спростований	-1.300
спустошений	-1.967
спустошення	-2.320
спустошеність	-1.900
спустошив	-0.700
спустошити	-2.800
спустошливий	-3.250
спустошливо	-2.400
спустошувач	-2.800
спустошувачі	-2.900
спустошує	-2.800
співчуваючи	1.600
співчуває	1.600
співчутливий	1.950
співчутливо	1.700
співчутливість	0.900
співчуття	1.750
спір	-1.700
спірний	-0.650
спірно	-1.050
срати	-1.800
стабільний	1.200
ставив під загрозу	-2.400
стало гірше	-1.900
статок	2.200
стає гірше	-2.000
створення	1.150
створив	1.000
створювати	1.150
створює	1.100
стерв'ятник	-2.000
стерв'ятники	-1.300
стерва	-2.800
стерви	-2.900
стервозний	-2.300
стервозно	-2.600
стервозність	-2.600
стервозніший	-2.000
стереотип	-1.300
стереотипний	-1.200
стикається	-1.100
стильний	1.500
стимул	1.450
стимули	1.300
стимульований	0.900
стимулювати	0.900
стимулюючий	1.900
стимулює	1.000
стимулятор	1.100
стимулятори	1.450
стогнав	-0.400
стогнання	-0.400
стогнати	-0.600
стогони	-0.600
стомлений	-1.500
страждав	-2.200
страждалець	-2.000
страждальці	-2.400
страждання	-2.311
страждати	-2.300
страждає	-2.267
стражденний	-1.700
страйк	-0.500
страйкарі	-0.600
страйки	-1.500
страйкування	-1.500
страстоцвіт	0.300
страстоцвіти	0.400
страх	-2.060
страхати	-2.200
страхи	-1.933
страхливість	-1.800
страхітливий	-2.475
страхітливо	-1.650
страхітливо наляканий	-3.000
страхітливості	-3.000
страхітливість	-2.467
страхіття	-2.700
страшенно	-2.529
страшило	-1.700
страшити	-1.400
страшить	-1.400
страшний	-2.280
стрес	-1.800
стреси	-2.000
стресовий	-1.900
стресово	-2.600
стресор	-1.800
стресори	-2.100
стривожений	-1.533
стривожено	-0.900
стримує	-1.300
стронгілоїдоз	-0.800
стрункий	1.700
стріляти	-1.400
стурбований	-1.200
стурбовано	-2.000
стійкий	1.475
суворий	-1.900
суворіший	-2.200
судиться	-1.100
судний день	-2.800
судова тяганина	-0.800
судове переслідування	-2.200
судовий позов	-0.900
судовий спір	-0.800
судові позови	-0.600
судома	-0.800
сука	-3.050
суки	-2.900
сукин син	-2.700
сум	-1.900
сум за домом	-1.800
сум'яття	-1.500
сумлінний	2.300
сумний	-1.900
сумно	-1.925
сумнозвісний	-1.900
сумнів	-1.333
сумнівався	-1.300
сумніватися	-1.150
сумніваючись	-1.400
сумнівається	-1.400
сумніви	-1.150
сумнівний	-1.350
сумнівно	-1.100
сумнівність	-1.200
сумніший	-2.233
сумувати	-1.700
сумую за домом	-0.700
сумуючий	-1.700
сумує	-2.250
супер	2.460
суперечачи	-1.300
суперечити	-1.300
суперечить	-1.400
суперечка	-1.500
суперечки	-1.100
суперечливий	-1.120
суперечливо	-0.900
суперечливість	-1.400
суперечності	-1.300
суперечність	-1.000
супремасист	0.500
супремасисти	-1.000
супрематисти	0.400
супротивник	-1.750
супротивники	-1.725
сутенер	-1.900
сутенери	-1.500
сутичка	-1.300
сутички	-1.550
суттєвий	0.800
суттєво	1.300
сучий син	-2.450
сучі сини	-2.500
суїцид	-3.500
суїцидальний	-3.500
сфальсифікований	-1.550
сфальсифікувати	-2.000
схвалений	1.450
схвалення	1.800
схвалив	1.450
схвалити	1.900
схвальний	1.900
схвально	1.650
схвалювати	1.300
схвалює	1.500
схвильований	-0.667
схильний до депресії	-1.700
схильний до паніки	-1.500
схильний до пригод	1.700
схильний до судових позовів	-0.800
схильність до пригод	1.550
схильність прощати	1.800
схлипи	-2.500
схлипував	-1.900
схлипувати	-1.000
сцить	-1.400
сцяти	-1.700
сюрприз	1.100
сюрпризи	0.900
сяйва	1.100
сяйво	1.500
сяйливий	1.650
сяйливо	1.400
сяйливість	1.400
сяйний	2.450
сяйні	1.200
сяючий	2.100
сяючі	1.200
сяяти	1.800
сяє	1.300
сівач паніки	-2.100
сівачі паніки	-2.000
сірий	-1.400
та пішов ти	-3.700
тааак	1.700
так	1.367
так тримати	2.100
таке собі	-0.300
такий що можна перервати	-1.300
тактовний	1.900
талановитий	2.300
талант	1.550
таланти	1.500
твердий	1.000
творити	1.150
творчий	1.900
творчо	1.500
творчості	1.700
творчість	1.700
творіння	1.350
теж люблю тебе	2.600
темрява	-1.000
теплий	0.900
тепло	1.967
теплокровний	0.200
теплота	1.750
теплуватий	1.400
теплість	1.500
тепліший	1.200
терзання	-2.100
терміновий	0.800
тернистий	-1.100
терор	-3.000
тероризація	-2.700
тероризм	-3.600
тероризми	-3.200
тероризований	-3.200
тероризування	-3.000
тероризувати	-3.133
тероризує	-3.200
терорист	-3.700
терористи	-3.100
терористичний	-3.300
терористський	-3.300
терпимий	1.100
терпимо	0.400
терпимість	0.750
терпить	-2.100
терпіти	-2.500
терпіти не можу	-2.000
тиск	-1.200
тисне	-1.025
тиснути	-0.600
тиснява	-1.800
тихий	1.300
тихіший	1.500
товариський	1.433
товарисько	1.600
товариськість	1.267
товариші	2.100
той хто засмучує	-1.900
той хто перебиває	-1.100
той що відстає	-1.100
той що голодує	-1.800
той що кається	-0.900
токсичний	-2.700
токсично	-2.900
толерантний	1.100
толерантно	0.400
толерантність	0.750
тоне	-2.200
тонізатор	1.100
тонізатори	1.200
тонізуючий	2.100
топиться	-2.200
топовий	0.800
торжествуючий	2.700
тортури	-2.950
тортурник	-3.500
тоталітаризм	-2.700
тоталітарний	-2.100
точно	1.700
травма	-1.800
травматизація	-3.000
травматизації	-2.200
травматизм	-2.400
травматизований	-1.700
травматизувати	-2.400
травматизуючий	-2.100
травматизує	-1.800
травматичний	-2.500
травматично	-2.800
травми	-1.950
травмований	-1.933
травмувати	-2.600
травмуючий	-2.100
травмує	-1.800
трагедія	-3.300
трагедії	-2.250
трагікомедія	0.200
трагікомічний	-0.200
трагічний	-2.375
трагічно	-2.700
трагічні події	-2.200
транквілізатор	-0.100
транквілізатори	-0.300
траур	-1.900
тремтить	-0.100
тремтливий	-1.000
тремтячий	-1.350
тремтів	-1.100
тремтіння	-1.100
тремтіти	-1.100
тривога	-1.578
тривоги	-1.260
тривожить	-1.900
тривожний	-1.655
тривожник	-1.800
тривожники	-1.700
тривожно	-1.625
тривожність	-1.200
тривіально	0.400
трилер	0.400
трилери	0.100
тримати в страху	-3.000
тримає образу	-1.200
труднощі	-1.425
трудність	-1.600
труп	-2.700
трусливий	-1.600
трутизна	-2.500
тріумф	2.400
тріумфальний	2.650
тріумфально	1.850
тріумфалізм	1.900
тріумфалізми	1.900
тріумфаліст	0.500
тріумфалісти	0.900
тріумфи	2.000
тріумфував	2.200
тріумфуючи	2.300
тріумфує	2.000
туга	-0.833
туга за домом	-1.800
тужити	-1.600
тужить	-2.100
тужу за домом	-0.700
туманний	-0.400
тупак	-2.167
тупаки	-1.850
тупий	-2.200
тупиця	-2.600
тупо	-1.650
тупоголовий	-2.050
тупості	-2.600
тупощі	-2.000
тупі	-2.300
тупість	-1.833
тупіший	-1.900
турбота	1.900
турботи	-1.800
турботливий	1.883
турботливо	1.700
турботливість	1.900
турбувався	1.800
турбувати	-1.733
турбує	-1.550
турбується	2.000
тусовка	1.700
тусовки	1.700
тусовщик	1.400
тусовщики	1.100
тусувався	1.400
тусуватися	1.600
тухлий	-2.500
тхне	-1.250
тхнув	-1.800
тхнуло	-1.900
тхнути	-2.400
тхнучий	-2.000
тхучий	-2.350
тьху	-1.800
тюрма	-2.300
тюхтій	-1.400
тягар	-1.400
тягарі	-1.500
тягнути назад	-0.900
тяжкий	-1.900
тяжкий злочин	-2.500
тяжко	-1.700
тяжкі злочини	-2.500
тяжкість	-2.700
тямовито	2.000
тямущий	1.850
ті хто засмучують	-2.000
ті хто перебивають	-1.300
тікає	-0.700
тішився	2.900
тішитися	1.900
тішить	1.750
тішиться	2.100
у безпеці	2.200
у відчаї	-2.033
у депресії	-2.300
у доброму гуморі	1.100
у достатку	2.000
у ейфорії	3.200
у жалобі	-2.300
у захваті	2.300
у невигідному становищі	-1.700
у пастці	-2.400
у привілейованому становищі	1.900
у розпачі	-2.200
у стресі	-1.400
у формі	1.500
убезпечений	1.833
убезпечити	1.600
убезпечує	1.300
убив	-3.500
убиває	-2.500
убивства	-3.250
убивство	-3.467
убивця	-3.033
убивці	-3.067
убивчий	-3.200
убивчо	-3.100
убивчість	-2.900
убити	-3.700
убитий	-3.300
убитий горем	-3.300
убиті	-3.100
ублюдок	-2.500
убогий	-1.900
убогість	-2.300
убогіший	-1.500
ув'язнений	-2.100
ув'язнення	-1.500
ув'язнені	-2.300
ув'язнити	-1.800
уважний	1.400
уважно	1.700
уважність	1.950
удавати	-0.400
удар ножем	-2.800
ударостійкий	1.300
удача	2.000
удачливий	1.850
удачливість	1.000
удачливіший	1.900
удачі	1.300
удає	-0.400
удосконалений	2.267
удосконалення	1.620
удосконалити	2.050
удосконалюваний	1.500
удосконалювач	1.800
удосконалювачі	1.300
удосконалюючи	1.800
удосконалює	1.800
удостоєний	2.500
узгоджений	1.450
узгоджувати	1.600
узгодити	1.700
украв	-1.400
укріплений	1.800
укріплювати	1.300
улесений	1.600
улесливий	1.300
улесливо	1.000
улюбленець	1.900
улюблений	2.044
улюбленці	1.800
умаляти	-1.900
умиротворений	1.267
умиротворення	1.680
умиротвореність	2.100
умиротворив	1.100
умиротворити	1.000
умиротворювальний	1.700
умиротворює	1.100
умисне вбивство	-3.700
уміння	1.150
уникання	-1.400
уникати	-1.200
уникачі	-1.400
уникаючи	-1.400
уникає	-0.700
уникнув	-1.400
унікальний	1.750
упевнений	1.700
упевнений у собі	2.500
упереджений	-1.925
упередження	-2.050
упереджено	-1.500
упередженість	-1.400
упереджуючи	-1.800
уперта	-1.450
уперте	-1.200
упертий	-1.450
уперто	-1.400
упертості	-1.500
упертість	-1.100
упертіший	-1.500
уподобаний	1.800
уподобання	1.700
упорядкувати	1.200
ура	2.278
ура-а	2.300
уражений	-2.300
уразливий	-0.900
уразливо	-1.200
уразливості	-0.600
уразливість	-1.000
уривчастий	-1.300
урочистий	2.000
урочисто	1.500
урочистості	1.200
урочистість	2.300
усе добре	2.000
уславлений	2.300
уславлення	2.000
усміхайлик	1.700
усміхайлики	1.500
усміхатися	1.750
усміхаючись	1.900
усміхається	2.100
усміхнений	1.850
усміхнено	2.300
усміхнувся	1.800
усміхнулася	2.500
усмішка	1.800
усмішки	1.500
успіх	2.700
успіхи	2.600
успіхів	1.300
успішна людина	1.200
успішний	2.367
успішно	2.200
успішні люди	1.300
успішність	1.850
усувати	-0.900
усувати несправності	0.800
усуває несправності	0.500
усунений	-1.400
усунення	-1.200
усунення несправностей	0.700
утискати	-2.100
утискаючи	-1.500
утискає	-1.200
утиски	-1.700
утискуваний	-1.300
утоплений	-2.900
утікає	-0.700
утішитель	1.900
утішителі	1.200
ухвалити	0.700
ухвалює	0.700
ухилення	-1.700
ухиляння	-0.400
уцілів	2.300
уцілілий	1.350
учасники протесту	-0.900
учасники страйку	-0.600
ушкоджений	-1.900
ушкодження	-1.800
уют	1.500
фаворит	1.967
фаворити	1.800
фальсифікація	-2.800
фальсифікувати	-0.500
фальш	-1.400
фальшивий	-2.033
фальшивки	-1.800
фальшиво	-1.900
фанат	1.300
фанатик	-1.900
фанатики	-0.800
фантастичний	1.980
фантастично	1.700
фантастичність	1.500
фарисейський	-2.000
фарс	-2.200
фатальний	-2.500
фатально	-3.200
фаталізм	-0.600
фаталізми	-1.700
фаталіст	-0.500
фаталісти	-1.200
фаталістичний	-1.000
фашист	-2.600
фашисти	-0.800
фейк	-1.100
феодал	-0.900
феодальний	-0.950
феодалізація	-0.300
феодалізм	-0.900
феодалізми	-0.200
фестиваль	2.200
фестивалі	1.500
флагман	0.400
флагманський	0.400
флірт	0.800
фліртливість	0.600
фліртував	-0.200
фліртуючий	0.550
фліртує	0.700
фобіки	-1.300
фобічний	-1.200
фобія	-1.600
фобії	-2.000
формування бачення	1.100
фортеця	0.500
фортеці	1.000
фрезія	0.400
фрезії	0.400
фриланс	0.800
фрилансер	1.100
фрилансери	0.400
фрилансить	0.700
фристайл	0.700
фристайлер	0.400
фристайлери	0.800
фронт	-1.200
фронти	-0.800
фрустрація	-2.100
фрустрації	-2.000
фрустрований	-2.400
фруструюче	-2.000
фруструючий	-1.900
фу	-1.800
фіаско	-1.850
фігня	-1.533
фіговий	-2.600
фізична форма	1.100
фітнес	1.100
ха	1.400
ха-ха	1.900
ха-ха-ха	2.600
хабар	-0.800
хабарництво	-0.800
халатність	-1.600
халява	1.550
халявив	-1.600
халявити	-1.900
халявить	-1.300
халявлення	-1.300
халявщик	-0.700
халявщики	-0.100
хамовитіший	-2.100
хамства	-2.300
хамство	-1.650
хамський	-1.800
хандрити	-1.000
хаос	-2.060
хаотичний	-1.700
хаха	1.900
хахаха	2.600
хвалитель	2.000
хвалителі	2.000
хвалить	2.350
хвалячи	2.500
хвилювання	-0.667
хвилююче	1.950
хвилюючий	2.150
хворий	-1.800
хвороба	-1.700
хвороби	-2.200
хейтер	-1.800
хейтери	-2.200
хиба	-1.550
хиби	-1.450
хибна інформація	-1.300
хибне представлення	-2.000
хибне розуміння	-1.800
хибний	-1.840
хибно	-1.200
хибно зрозуміти	-1.500
хибно прочитати	-1.100
хибно розуміє	-1.300
хибно інтерпретований	-1.300
химерний	-1.020
химерно	-0.800
химерність	-1.400
хиткий	-1.200
хитко	-0.700
хиткість	-0.700
хиткіший	-0.900
хитрий	-0.600
хитрість	-1.000
хихикання	1.500
хихикати	1.750
хихикаючи	1.100
хихикаючий	1.000
хихикнув	1.350
хихотливий	1.000
хихотливо	1.100
хихотів	1.350
хихотіння	1.150
хихотіти	1.750
хмурний	-1.400
холуй	-1.800
хоробрий	2.400
хоробро	2.300
хоробрі вчинки	2.000
хоробрість	2.167
хоробріший	2.400
хороший	1.900
хотіти	0.300
хочеться поцілувати	2.000
хреновий	-2.600
хуліган	-1.850
хулігани	-1.100
хуліганив	-1.600
хуліганити	-1.900
хуліганить	-1.600
хуліганство	-2.100
хіт	2.900
цап-відбувайло	-1.700
цапи-відбувайли	-1.400
цвинтар	-1.200
цвинтарі	-1.200
цензор	-2.000
цинізм	-1.700
цинік	-0.850
цинічний	-1.600
цинічно	-1.300
цинічність	-1.700
цицьки	-0.900
цукерки	2.200
цькували	-3.100
цькування	-2.900
цьом	2.400
цьомки	2.300
цікавий	1.775
цікаво	1.800
цікавість	1.800
цілеспрямований	1.600
цілеспрямованість	1.700
цілування	2.700
цілувати	1.800
