Word//word combination	Sentiment scores
кошмарно	-2.0
кошти	1.5
коштовність	1.0
коїти	-2.0
краде	-2.0
крадькома	-1.4
крадіжка	-1.44
крадій	-2.0
крапелька	1.5
крапельниця	-1.5333333333333332
крапельниці	-2.0
краплинний	-2.0
крапс	-2.0
крас	-2.0
краса	1.875
красень	1.6666666666666667
красивий	1.5833333333333333
красиво	1.6
красний	1.5
красномовний	1.7333333333333334
красномовно	2.0
красномовство	2.0
красти	-2.0
крастись	-2.0
красуня	1.88
крах	-1.94
крашанка	1.0
кращати	1.5
краще	1.815
краще ніж	2.0
кращий	1.69
краєвид	1.3333333333333333
країна	1.38
країна мрій	2.0
креатив	1.4
креативний	1.875
креативність	1.8
кредит	-1.4166666666666667
кредитор	-1.0
кремезний	-2.0
кременчук	1.0
кремль	-1.2
кривавий	-1.815
кривдити	-2.0
кривдник	-1.5999999999999999
кривизна	-1.2
кривляння	-1.6
криво	-2.0
крижаний	-1.0
криза	-1.44
кризовий	-1.6666666666666667
крик	-1.065
крикливий	-1.5
кримінал	-1.6666666666666667
кримінальний	-1.19
кримінальник	-1.8
криміналістичний	-1.5
криміногенний	-1.5
криса	-1.4
критик	-1.2
критика	-1.375
критиканство	-2.0
критикували	-2.0
критикувати	-1.7
критикуючи	-2.0
критися	-1.4666666666666668
критичний	-1.625
критично	-1.0
критичність	-1.4
крихкий	-1.0
крихітка	1.21
крихітний	-0.9333333333333332
кричати	-1.75
кричущий	-1.0
кричущо	-2.0
кришитися	-2.0
кришталевий	1.5
кровожерливий	-2.0
кровопролитний	-1.5
кровопролиття	-2.0
кровотеча	-1.3
кровоточити	-2.0
кровоточить	-2.0
кропив'яний	-2.0
кропива	-1.3
кропіткий	1.5
круасан	1.0
кругозір	1.25
крутий	1.69
крутити	-0.9
крутитися	-1.29
круто	1.6
кручений	-2.0
круїз	1.4
кріпак	-1.8
кріпацтво	-1.8
ксенофобський	-2.0
ксенофобія	-1.5
куба	1.0
кубло	-1.7333333333333334
кук	-2.0
кулак	-1.4
кулемет	-1.6
куленепробивний	1.2
кульгати	-2.0
кульовий	-1.4
культура	1.38
культурний	1.38
куля	-1.2933333333333332
кулінар	1.2
кулінарія	1.2
кумедний	1.25
кумедно	2.0
кумир	1.6
кумівство	-2.0
купити	1.38
купка	-1.5
купувати	1.13
купісти	-2.0
кур'єр	1.0
курва	-2.0
курганство	-2.0
курець	-1.2
курити	-1.63
курйоз	-1.0
курорт	1.2
курортний	1.3333333333333333
курсант	1.0
куртуазний	-1.5
куртуазно	2.0
курувати	1.6
курча	1.0
куршевель	1.0
куріння	-1.8
кус	-2.0
кусатися	-1.4
кусаючий	-2.0
кусковий	-2.0
кутя	1.2
кухарка	-1.5
кухонний	-1.2
кібератака	-1.4
кібербезпека	1.6
кіберзахист	1.6
ківі	1.0
кілер	-1.5
кімната	1.0
кінець	-1.0
кіно	1.13
кінопрем'єра	1.4
кінопроект	1.0
кінострічка	1.2
кінофестиваль	1.0
кінчений	-2.0
кіоски	-2.0
кіпрський	1.38
кір	-2.0
кістлявий	-1.5
кіт	1.25
кішка	1.38
лаванда	1.25
лавина	-1.815
лагідний	1.0
лагідність	-2.0
лади	-2.0
ладити	1.13
лазівка	-2.0
лазівки	-2.0
лайдак	-2.0
лайк	1.0
лайка	-1.7933333333333332
лайливий	-1.5
лайнер	1.25
лайно	-1.815
лайфхак	1.0
лакей	-2.0
лакеї	-2.0
ламати	-1.9166666666666667
ламатися	-1.5
ламаючи	-2.0
ламкий	-2.0
лан	1.2
ласий	1.5
ласка	1.38
ласкавий	1.4666666666666668
ласкаво	1.7
ласкаво просимо	2.0
ласощі	1.75
лате	1.13
латентність	-2.0
латина	1.0
лауреат	1.7333333333333334
лаючи	-2.0
лаяли	-2.0
лаяти	-1.0
лаятися	-1.5
лебедніший	2.0
лебідь	1.0
левиний	1.5
левосерце	2.0
легальний	1.3333333333333333
легалізація	1.0
легалізувати	1.4
легенда	1.38
легендарний	1.1
легкий	1.1333333333333333
легко	1.815
легковажний	-1.5999999999999999
легковажність	2.0
легковірний	-1.5
легкодушний	2.0
легкість	1.1
легшати	1.0
легше	1.6
легший	1.0
легітимний	1.5
легітимність	1.13
ледар	-1.5
ледачий	-1.0
леді	1.25
леер	-2.0
лейкоз	-1.8
лектор	1.0
лемент	-2.0
ленін	-1.38
ленінізм	-1.13
леонардо да вінчі	1.38
лепетати	-2.0
лесбійка	-1.5
лестиво	2.0
лестити	2.0
летальний	-1.875
летальність	-1.6
летучий	-2.0
летючий	-2.0
летіти	1.0
лжа	-2.0
лженаука	-1.5
лжесвідок	-1.38
ликування	2.0
ликувати	2.0
ликуючи	-2.0
ликуючий	2.0
лимонад	1.13
липа	1.13
липень	1.13
липкий	-1.38
липовий	-2.0
лисина	-1.25
лихвар	-2.0
лихий	-2.0
лихо	-1.4
лиходійство	-2.0
лиходіїв	-2.0
лихоманка	-1.44
лихослів'я	-2.0
лицар	1.0
лицарство	2.0
лицарські	2.0
лицемір	-1.6
лицеміри	-2.0
лицемірний	-2.0
лицемірно	-1.0
лишайник	-1.8
лнр	-1.25
логопед	1.2
логіка	1.63
логістика	1.2
логічний	1.5
лом	-1.2
лондон	1.0
лопнути	-1.5
лопух	-1.5
лоскотати	0.9
лохина	1.2
лохотрон	-1.75
лохів	-1.5
лояльний	1.565
лояльність	1.0
лувр	1.38
луг	1.0
лузер	-2.0
лук	1.0
лукавий	-1.7333333333333334
лукавити	-1.5
лунатизм	-1.38
лупити	-2.0
лущення	-2.0
львів	1.5
львівщина	1.88
льон	1.13
люб'язний	1.0
люб'язно	1.0
любий	1.4666666666666668
любимчик	-1.13
любити	1.875
люблю	2.0
люблячий	1.8
любов	1.96
любовний	1.2
людина	1.63
людинолюбний	1.5
людиноненависний	-2.0
людиноненависницький	-2.0
людожер	-1.5
людоїд	-2.0
людство	1.25
людяний	1.0
людяність	1.8
люксембурзький	1.0
лютий	-0.9
люто	-1.6
лютувати	-1.8666666666666665
лють	-1.7
лютість	-2.0
лягавий	-1.13
лякати	-1.25
лякає	-2.0
лякливий	-2.0
ляльки	-2.0
ляп	-1.5
ляпас	-1.815
лярва	-2.0
ліверпуль	1.0
лівосхилий	-2.0
лідер	1.38
лідерство	1.13
лідерський	1.6
ліжко	1.25
лікарка	1.4
ліквідація	-1.0433333333333332
ліквідний	1.5
ліки	1.1266666666666667
лікнеп	1.0
лікувальний	1.4000000000000001
лікування всіх	2.0
лікувати	1.25
лікуватися	1.2
лілія	1.3333333333333333
лінивець	-2.0
лінивий	-2.0
лінчування	-2.0
лінь	-1.63
ліпший	1.38
ліс	1.63
лісництво	1.2
лісопарк	1.13
лісівник	1.2
література	1.63
літературознавець	1.0
літо	1.13
ліцей	1.0
м'який	1.5
м'яко	1.0
м'якотілих	-1.5
м'якотілість	-2.0
м'якше	2.0
м'ясний	1.0
м'ясник	-2.0
м'ясо	1.13
м'ята	1.5
м'ячик	1.0
м`ясопродукт	-1.5
магазин	1.13
магнетичний	2.0
магомет	2.0
магічний	1.2666666666666666
магія	1.44
мадагаскар	1.63
мадрид	1.38
мажор	-1.7933333333333332
мажорний	-1.5
мазок	-2.0
майбутнє	1.38
майбутній	1.375
майкрософт	1.25
майно	1.5
майстер	1.375
майстер-клас	1.0
майстерний	1.2
майстерня	1.0
майстерність	1.6
майстри	2.0
майстриня	1.6
максимальний	1.13
максимально	1.38
максимізувати	1.5
макіяж	1.0
малеча	1.4
малина	1.25
маловивчений	-1.5
маловідомий	-1.2
малограмотний	-1.5
малодоступний	-1.5
малоефективний	-1.3333333333333333
малозахищений	-1.2
малоймовірно	-2.0
малоосвічений	-1.5
малопридатний	-1.0
малопродуктивний	-2.0
малорос	-2.0
малоцікавий	-1.5
малуватий	-1.5
мальдіви	1.13
мальдівський	1.5
мальовничий	1.5
мальовничі	2.0
мальта	1.0
малювання	1.3333333333333333
малювати	1.0
малюк	1.38
малюнок	1.25
малярія	-1.8333333333333333
малятко	1.4
мама	1.88
мамочка	1.6
манго	1.38
мандарин	1.38
мандри	1.2
мандрувати	1.4
мандрівка	1.5
мандрівник	1.2
маневрений	2.0
манив	2.0
маніакальний	-1.44
маніпулювання	-1.8
маніпулювати	-1.4
маніпулятивний	-2.0
маніпулятори	-2.0
маніпуляція	-1.315
манірний	-1.5
манія	-1.94
маніяк	-2.0
маразм	-1.88
маразматичний	-1.5
марафонець	1.0
маргінал	-1.5
марення	-1.6
марихуана	-1.75
маркет	1.2
марля	1.0
мармелад	1.63
марний	-1.1
марно	-1.25
марнославство	-1.0
марнота	-2.0
марнувати	-1.75
марність	-2.0
мародерство	-2.0
маршрут	1.0
маріонетка	-1.46
