Word//word combination	Sentiment scores
наркомани	-2.0
розплутувати	1.0
мелодія	1.25
подружній	1.2
неправдоподібно	-2.0
ввічливо	1.8
хитається	-2.0
воєнний	-1.3
узбережжя	1.0
неконфліктний	2.0
вистачити	1.0
зіштовхнути	-1.0
вінок	1.0
хвалька	-2.0
напевно	0.9
нервувати	-1.4
розпродаж	1.25
цитрусовий	1.6
примітивні	-2.0
недружній	-1.7
нестабільність	-1.6
прив'язаність	-1.0
ужгород	1.0
божественно	2.0
забетонувати	-2.0
користь	1.75
інклюзивний	1.1
живлющий	1.4
наймурливіший	-2.0
затишок	1.75
замерзає	-2.0
неоднозначно	-1.0
омлет	1.2
першорядне	2.0
диктаторський	-1.8
провал	-2.0
привабливіший	2.0
дисгармонійний	-2.0
перфідність	-2.0
група	1.13
запрацьовувати	1.4
вміння	1.38
ліжко	1.25
заводний	2.0
радіаційно	-1.8
наркотичний	-2.0
вибір	1.13
приголомшливий	1.2
світський	1.1
тендер	1.4
придатний	2.0
перевантаження	-1.2
мертвецький	-1.4
золотуха	-1.6
довічний	-1.3
лохина	1.2
бздун	-2.0
знервований	-2.0
содом	-2.0
підставний	-2.0
наплювати	-2.0
прославити	1.8
легендарний	1.2
висушити	-2.0
невидимо	-2.0
зламався	-2.0
пунктуація	1.4
принижувати	-1.6
різноманітний	1.75
честолюбний	2.0
презентабельний	2.0
конфіденційність	1.0
круїз	1.4
псується	-2.0
шевченко	1.6
гіпноз	-2.0
неможливість	-1.2
злом	-2.0
утрудненість	-1.6
стримувати	-0.935
підключити	1.0
товстун	-1.2
марний	-1.2
борода	1.0
квіти	2.0
убити	-2.0
сумуючи	-2.0
работоргівець	-2.0
м'яко	1.0
знеохочення	-2.0
адекватний	1.565
деформувати	-1.2
документальний	1.0
ігнорування	-1.8
тенета	-1.2
заражений	-1.75
закохатися	1.4
веселка	1.4
прославляти	1.4
субсидований	2.0
досвідчений	1.4
помилковий	-1.8
сім'я	1.75
хейт	-1.0
загазований	-1.4
розкошувати	2.0
стереотипно	-1.4
канадці	1.25
пожити	2.0
салют	2.0
насрати	-2.0
шаблонний	-2.0
висувний	2.0
філармонія	1.2
загубити	-1.8
рівновага	1.25
безплідна	-2.0
шкодувати	-1.4
неїстівний	-2.0
шибениці	-2.0
справжній	1.25
електризувати	2.0
аномальний	-1.5
пласт	1.2
одещина	1.0
зруйнувати	-1.8
силач	1.4
альтруїстичний	2.0
симон петлюра	1.2
брутто	-2.0
феноменально	2.0
дитя	2.0
хвилюватися	-1.25
каральний	-1.9
перемагати	1.6
міраж	-2.0
просторіше	2.0
довбати	-1.0
вражаючий	1.875
відстрілювати	-1.8
благодійник	1.2
полірований	2.0
загрозливо	-2.0
врожай	1.6
оновлення	1.625
божеський	2.0
диверсифікований	2.0
давити	-1.7
месенджер	1.25
сейф	2.0
поквитатися	-1.6
бог	1.25
ритуальний	-1.0
фантастичний	1.69
базікати	-2.0
багато	1.63
ув'язнення	-1.8
потужний	1.625
надбавка	1.4
обнімати	1.4
палати	-1.8
нездоланність	1.4
інформаційний	1.0
правнук	1.2
непідтримуваний	-2.0
вродливий	2.0
виписати	1.4
тероризм	-2.0
безособовий	-2.0
урожай	1.2
дегенеративний	-2.0
телефон	1.13
піхва	-2.0
збільшувати	1.625
заангажований	-1.4
видавлювати	-2.0
граната	-1.2
порочний	-1.7
жалітися	-1.0
щедрий	1.9
травмувати	-1.4
млявість	-1.6
командний	1.4
винайти	1.0
анархіст	-2.0
кіно	1.13
виразка	-2.0
несправності	-2.0
табак	-1.2
фавор	2.0
токсин	-1.4
титановий	1.2
плоттери	-2.0
сенсація	1.0
подразнювати	-1.4
плавуче	2.0
цуценя	1.13
злорадний	-2.0
кумівство	-2.0
запеклий	-1.375
незломлений	2.0
святиня	2.0
отруєння	-1.8
фашистський	-1.9
конкурентоспроможні	2.0
зайнятий	-1.3
ізгой	-2.0
прут	-2.0
роздутий	-2.0
діснейленд	1.4
добробут	1.75
теракт	-2.0
вибачати	1.4
гуморний	2.0
передсмертний	-2.0
е-е-е	2.0
безповоротно	-1.2
будинок	1.5
доцільний	2.0
негостинний	-2.0
розплата	-2.0
гейнсей	-2.0
ооооо	2.0
відгодовувати	1.0
безхребетний	-2.0
добити	-2.0
виселення	-2.0
пройти	1.25
близько	1.38
розпещеність	2.0
мед	1.13
нервовий	-1.38
паразитарний	-2.0
запас	1.13
дружба	1.8
антигуманний	-2.0
спати	1.25
порядний	2.0
недобір	-1.0
поцілуватися	1.6
хлібосольний	2.0
індивідуальність	1.4
вирубка	-1.8
аварія	-2.0
повстання	-1.6
дубасити	-1.4
зливати	-1.3
горе-горе	-2.0
попередив	-2.0
догорілий	-1.2
єретичний	-2.0
інноваційний	1.2
простуда	-1.6
царевич	1.4
загальнодержавний	1.2
галактика	1.4
переохолодження	-1.75
несвіжий	-1.8
хвороба	-1.75
поховання	-2.0
ображати	-1.8
найважче	-1.4
антинаркотичний	2.0
розвалюватися	-1.8
церковний	1.0
гриб	1.0
ноутбук	1.0
лади	-2.0
поплакати	-1.6
виписаний	1.2
перезапуск	1.4
тригер	-1.2
приклад	1.38
обганяє	2.0
мракобісся	-1.875
випрямлення	2.0
мрійник	1.2
пластмаса	-1.4
гречка	1.25
відбивати	-1.2
усміхнений	1.4
затвердити	1.375
вітаю	2.0
клубки	-2.0
цвілий	-1.1
занепокоєння	-1.4
неуточнене	-2.0
поробити	-2.0
концесія	-2.0
свідчення	1.0
невтішний	-1.4
обмежувальний	-1.565
здійсненний	2.0
одружений	1.4
дегенеративно	-2.0
тріумф	1.6
псевдонауковий	-2.0
діарея	-1.8
дорожнеча	-2.0
занапастити	-1.8
зворушливий	1.4
лузер	-2.0
лом	-1.2
казах	1.0
пригадування	1.0
нудотно	-2.0
гонорар	1.2
криміногенний	-2.0
ненадійний	-1.6
по-диявольськи	-2.0
працювати	1.38
тюрма	-1.88
від усього серця	2.0
щедро	1.8
ягода	1.2
морщиться	-2.0
абу-дабі	1.2
захиститися	1.6
буденний	-1.065
мерзенно	-2.0
розбиватися	-1.2
екстравагантний	2.0
достойно	1.8
щасливі	2.0
садити	-0.9
співчутливий	2.0
бездоганно	1.8
проіснувати	1.0
риніт	-1.5
фокус	-0.9
десорбційний	-2.0
куба	1.0
жінка	1.25
кременчук	1.0
шмаркатий	-2.0
декоративний	1.0
автокрадій	-2.0
колючі	-2.0
муза	1.4
гордовито	-2.0
продукт	1.25
завершуватися	1.2
байдуже	-1.5
напружувати	-1.4
легкодушний	2.0
високоміцний	2.0
щирість	1.8
повоювати	-1.4
продуктивно	1.5
економний	1.4
своєчасний	1.8
невірні	-2.0
індульгенція	2.0
обіцянка	1.5
закарпаття	1.0
ексцентричний	-2.0
баришня	1.4
глухий удар	-2.0
міцний	1.25
рефлексія	1.0
недобрити	-2.0
короста	-2.0
пристрій	1.13
державотворення	1.0
випадковий	-1.065
чарівниця	1.6
виступити	1.0
смакота	1.6
розмитнення	1.0
центр	1.13
будівельник	1.13
тренуватися	1.6
нагадувати	-0.935
ненормативний	-2.0
шизофренічний	-2.0
розкритий	1.0
розрахуватися	1.2
споріднений	2.0
бонкери	-2.0
витончений	1.5
правовірний	2.0
берегти	1.94
тетичний	-2.0
реалізуватися	1.2
слава	1.2
зрадниця	-2.0
лікнеп	1.0
могила	-1.75
відбування	-1.3
література	1.63
копенгаген	1.38
оптимальний	1.4
туманно	-2.0
об'єднувати	1.2
нерозумно	-1.6
сварки	-2.0
цвіт	1.4
карпати	1.88
промахуватися	-2.0
психлікарня	-1.9
виплавлений	-2.0
непристойність	-1.6
козацький	1.13
продакшн	1.2
привітна	2.0
проникливий	1.1
деградація	-1.6
погожий	2.0
погано	-1.8
дебіл	-1.8
незворотній	-1.0
жах	-2.0
корумпований	-1.9
бісексуал	-0.9
одноманітно	-1.0
органічний	1.0
звісно	1.0
розвити	1.4
кінець	-1.0
карцер	-2.0
поремонтувати	1.4
ненадійність	-1.9
хандра	-1.2
зіштовхнутися	-1.2
клясти	-1.4
нецікавий	-1.7
поверховість	-2.0
найкрутіший	1.9
забивати	-2.0
відділок	-2.0
зловживання	-1.63
окупація	-1.8
гроші	1.5
залякувати	-2.0
завершити	1.5
шашлик	1.2
освіжаючий	2.0
афектація	2.0
доповнено	2.0
страва	1.13
ласий	2.0
гнити	-1.8
розщеплення	-2.0
солодкий	1.565
канабіс	-1.2
амфетамін	-1.6
дражливий	2.0
нереальність	-2.0
затор	-1.8
ідеально	1.75
зради	-2.0
соціально-незахищений	-1.2
автоаварія	-2.0
лондон	1.0
застій	-2.0
заспокійливий	1.2
непотрібні	-2.0
корявий	-2.0
зазіхати	-2.0
нечитабельний	-2.0
модний	1.13
знеохочувати	-2.0
нерозділений	-1.2
шум	-1.565
життя	1.5
підривати	-1.2
турбуватися	-1.1
снігурочка	1.0
розвиток	1.63
підкупити	-1.4
панікувати	-1.63
короткозорість	-2.0
непростимий	-2.0
макіяж	1.0
сепаратист	-1.8
стосунок	1.25
натиск	-2.0
привітати	1.8
знаходити	1.13
покинутий	-1.6
неприступний	2.0
впевнений	1.815
акуратний	1.7
інцест	-2.0
собака	1.13
рубцеві	-2.0
апатія	-1.9
правда	1.63
переповнення	-1.2
недоброзичливці	-2.0
астрономія	1.0
вікенд	1.4
афера	-1.8
іронія	-1.7
раціонально	1.4
фашист	-2.0
критикуючи	-2.0
жерти	-1.8
завивання	-2.0
радіовипромінювання	-1.4
немилостиво	-2.0
погіршуватися	-1.4
вади	-2.0
непросто	-1.2
обвинувачуватися	-2.0
каток	1.0
віск	-2.0
доступ	1.25
розлючення	-1.8
потренуватися	1.2
балувати	1.1
виверження	-1.2
зайвий	-1.13
бандюк	-2.0
покарання	-1.2
втрутитися	-1.0
впізнаваність	1.2
спалювати	-1.565
безрезультатно	-2.0
внаслідок цього	-2.0
корупція	-1.88
імператорський	2.0
дути	-2.0
хулігани	-2.0
світогляд	1.2
аксесуар	1.0
допомагати	1.75
спаплюжений	-1.8
надіятися	1.2
запрошення	1.2
різноманітність	1.6
недоречність	-2.0
фанатики	-2.0
повінь	-1.7
нематеріальний	-2.0
нав'язування	-1.8
добалакатися	-1.0
некоректний	-2.0
красень	2.0
оздоровчий	2.0
бездонна	-2.0
мобільність	1.2
незастрахований	-2.0
лаяли	-2.0
реалістичний	1.13
агротехніка	1.0
вогнепальний	-2.0
тягар	-1.8
заїкатися	-2.0
нахабніти	-2.0
ісландець	1.25
оплески	1.5
тост	1.2
агресивність	-2.0
душити	-1.6
індиферентний	-2.0
насмішливо	-2.0
потвора	-1.9
бичок	1.4
незбагненний	2.0
бояться	-2.0
нечутливо	-2.0
досягати	1.38
терористка	-2.0
рваний	-2.0
рабство	-2.0
модельний	1.3
світовий	1.25
лиходіїв	-2.0
дуель	-1.0
скаржився	-2.0
позитивно	1.4
сестричка	1.4
скрипучий	-2.0
англія	1.2
духовний	2.0
витягувати	1.4
працевлаштування	1.63
неввічливо	-2.0
нагородження	1.2
недитячий	-1.4
звисає	-2.0
дезертир	-1.2
рівноправний	2.0
багаторічний	1.4
обрадувати	2.0
балансувати	1.13
невблаганний	-1.2
сонечко	1.8
відволікатися	-1.2
великомасштабний	1.3
сп'яну	-2.0
оглушення	-2.0
синок	1.6
детально	1.2
поклонятися	-1.0
вафля	1.0
брова	1.0
ставний	2.0
нетерпіння	-1.2
незворушний	-2.0
відкритість	1.38
хіт	1.2
радитися	1.2
підказка	1.8
наркота	-2.0
прокляття	-1.75
хиткий	-2.0
медреформа	-1.5
тужитися	-1.0
верескливий	-1.5
воююча	-2.0
машина	1.75
в'язень	-1.8
нестандартний	1.315
дідько	-2.0
сидячий	-2.0
хіміотерапія	-1.0
відданість	1.7
капали	-2.0
хекав	-2.0
люто	-1.6
робити	1.38
несумлінність	-2.0
бемоан	-2.0
засмучуючи	-2.0
ялина	1.2
поетизувати	2.0
перукарня	1.0
криса	-1.4
полюбити	1.9
тісний	-1.38
гранатомет	-1.7
репетитор	1.0
бажано	1.4
мочити	-1.6
затягувати	-1.0
фієста	1.0
канікули	2.0
конфіскація	-2.0
торт	1.565
наручник	-2.0
недоторканність	2.0
цокати	1.0
розпад	-1.2
проаналізувати	1.4
респектабельний	1.3
жахається	-2.0
експлуатація	-1.0
дізнатися	1.13
віроломний	-2.0
надзвичайно чіткий	2.0
порок	-2.0
бізон	1.0
цінність	1.75
неписьменний	-2.0
симоненко	1.0
винайдений	1.0
завербовувати	-2.0
пандемоній	-2.0
зарядка	1.8
кредитор	-1.0
працівниця	1.2
агітка	-2.0
схаменутися	-2.0
нудний	-1.13
накопичений	1.25
знання	1.63
поблажливо	-2.0
судовий процес	-2.0
експлуатації	-2.0
оклюзійний	-2.0
відомо	1.25
сухостій	-1.6
правозахисник	1.4
розлютитися	-2.0
навала	-1.38
плагіат	-1.8
ангельський	2.0
проконсультувати	1.2
особливість	1.38
елітний	1.3
проникати	-1.3
міф	-1.315
домінували	2.0
диктатор	-1.9
інфекція	-1.88
архітектурний	1.0
божевільний	-1.4
вриватися	-1.3
потурати	-2.0
незбутній	-2.0
душевність	1.4
блін	-2.0
зіткнення	-1.4
відьма	-1.8
осипатися	-2.0
правоохоронний	1.0
зобов'язувати	-1.125
перфункціональний	-2.0
перебити	-2.0
тварюка	-1.8
максимізувати	2.0
за іронією долі	-2.0
необмежений	1.13
зламатися	-1.6
провалювати	-2.0
обертатися	-0.9
відштовхувати	-1.2
барва	1.38
назавжди	1.0
грузливий	-2.0
зміцнення	1.75
відновлення	1.5
волокно	-0.9
фантастично	2.0
самоконтроль	1.8
землетрус	-1.6
нещасливий	-1.6
купка	-2.0
безцеремонний	-2.0
престижний	1.2
гаррі поттер	1.4
співвітчизник	1.4
запроторити	-2.0
нездара	-2.0
невідомі	-2.0
зосередитися	1.6
апатично	-2.0
малодоступний	-2.0
загроза	-1.75
границя	1.0
заохочувати	1.625
песимізм	-2.0
другосортний	-2.0
підзаробіток	1.6
спрогнозувати	1.0
вдосконалений	1.6
стримування	-1.2
австрія	1.0
правопорядок	1.5
блокпости	-2.0
скоротити	-1.2
цинік	-0.9
поєднати	1.2
екіпаж	1.0
жалісливий	2.0
визнаний	1.0
мультиплікатор	1.0
пропозиція	1.13
рівносильний	1.4
невихована	-2.0
турботливий	1.9
рутинний	-2.0
анти	-2.0
спорадичний	-2.0
насичений подіями	2.0
контрацепція	1.2
флюїд	1.2
натхнення	1.5
прописати	1.0
безсмертя	1.0
найбезпечніший	1.6
прогнозування	1.2
вартий	1.44
штурмувати	-1.8
незгодний	-2.0
малозахищений	-1.2
швидко зростаючий	2.0
тупиковий	-2.0
самокаліцтво	-2.0
ганебний	-1.8
рахіт	-2.0
керований	1.3
новомодний	2.0
недієздатність	-1.4
відносини	1.0
удачливий	2.0
усвідомити	1.2
вм'ята	-2.0
безстрашний	1.8
сконцентруватися	1.0
докладніше	1.2
фамільярний	-2.0
пшоно	1.4
брухт	-1.0
увічнення	1.2
приручений	-2.0
втриматися	1.0
насупити брови	-2.0
внесок	1.75
тішити	1.0
протилежність	-2.0
заламувати	-1.4
відлюдник	-1.2
гомеричний	-2.0
перенасичення	-2.0
затоплювати	-2.0
терпіння	1.5
коронакриза	-1.8
користується	2.0
конфронтаційний	-2.0
роз'єднаність	-2.0
завершитися	1.4
маніпулятори	-2.0
вигнавши	-2.0
неактуальність	-2.0
придурок	-2.0
заколотник	-2.0
добросердечний	1.8
захист	1.63
корисливий	-1.6
невміло	-2.0
вкинути	-2.0
узурпувати	-1.6
облізлий	-2.0
бобовий	1.6
мріяти	1.815
жебрак	-1.0
наслідок	-1.25
квітучий	1.6
гнилий	-1.2
уривати	-1.0
труна	-1.8
знедолених	-2.0
погано сформований	-2.0
щастити	1.6
формалізація	1.0
видворяти	-2.0
унікальний	1.815
недосконало	-1.6
сніжний	1.0
валити	-1.315
наспівати	1.2
напружуючись	-2.0
чемний	1.88
порятунок	1.9
прибадьоритися	1.4
знівелювати	-1.2
фейк	-1.63
вдячно	2.0
хрустіти	-2.0
невизначеність	-1.565
нан	1.2
антидержавний	-2.0
вразливий	-1.44
спілкування	1.38
поминання	-1.0
іспанці	1.0
маніпулювати	-1.8
спаду	-2.0
непрофесійно	-1.2
чужина	-1.6
кістлявий	-2.0
запашний	1.8
верзтися	-2.0
бездротовий	1.4
блукання	-2.0
різносторонній	2.0
безпорадно	-2.0
тривожність	-1.8
зберегти	1.13
обожнюю	2.0
ювілей	1.8
королева	1.38
волонтерство	1.8
ялинка	1.25
вкласти	1.0
недоношений	-2.0
вирішити	1.25
угнобити	-1.2
каратися	-2.0
ґрунтовий	1.2
гарнір	1.2
нікчемно	-2.0
морочити	-1.75
ненависник	-2.0
позитив	1.6
шампанський	2.0
самоцвіт	2.0
пластичний	-2.0
житець	1.4
аплодисменти	2.0
досконалий	1.4
соратник	1.0
здоровенький	1.6
оптимізм	1.8
загальнолюдський	2.0
нерозбірливий	-1.5
самодисципліна	1.6
злобно	-2.0
скінчитися	-1.4
потворність	-2.0
маловідомий	-1.2
обранець	1.2
роботящий	1.6
з ложки	-2.0
обкрадати	-2.0
протизаконний	-2.0
пісня	1.38
подешевшати	1.25
переяслав	1.13
вигук	-2.0
колишній	-1.38
піаніст	1.4
обґрунтувати	1.4
зверху важкий	-2.0
погіршувати	-1.6
належне	2.0
банально	-1.2
застряг	-2.0
вирішувати	1.0
гітлерівець	-2.0
протравний	-2.0
цікавість	1.0
дармоїд	-1.75
торгуватися	-1.3
автоматний	-2.0
радість	1.88
підозрілість	-2.0
кашоподібний	-2.0
логопед	1.2
сатана	-2.0
улюбити	1.2
підневільний	-2.0
традиція	1.25
кооперативний	2.0
прірва	-1.2
тинятися	-1.0
розмовляти	1.2
псевдо	-1.4
втратити	-1.5
курсант	1.0
відкидає	-2.0
перейматися	-1.2
зносник	-2.0
бандероль	1.2
вогник	2.0
непередаваний	2.0
трясовина	-1.0
конфліктний	-1.8
надокучливий	-2.0
рівнозначно	1.2
бургер	1.2
мужній	1.8
продаватися	2.0
хореографиня	1.0
баггі	-2.0
достовірність	1.6
виразковий	-2.0
вакансія	1.2
поправлятися	-1.2
дівчинка	1.38
неосяжний	1.1
найвища якість	2.0
відвідування	1.0
антивірусний	1.6
яблучний	1.2
непродумана	-2.0
руйнуватися	-1.7
беззубий	-2.0
риф	1.0
мученик	-1.9
викид	-1.0
найгостріший	2.0
можна	1.0
битися	-2.0
подання позову	-2.0
домогосподарка	1.2
розвинутий	1.9
чашник	-2.0
руйнувати	-1.75
домашній	1.75
клеймити	-2.0
навантаження	-1.13
геополітика	1.2
імперіалістичний	-0.9
понаїжджати	-2.0
уперше	1.0
збудувати	1.4
успішно	1.63
право	1.5
коукі	-2.0
безпутний	-2.0
аморально	-2.0
бавовна	1.0
відстає	-2.0
аркадія	1.2
підроблювати	-1.8
запаморочливий	0.9
всесвітній	1.5
грип	-1.88
псувати	-1.5
применшувати	-2.0
безхмарний	2.0
пропадати	-1.7
діяльність	1.25
пізнати	1.6
відключити	-2.0
інородець	-2.0
знецінювати	-1.6
досконалість	1.6
відкат	-2.0
ефузивний	2.0
педофілія	-2.0
антисемітський	-2.0
завдано шкоди	-2.0
розвинутися	1.4
непрофесіонал	-1.2
мотивувати	1.6
убитися	-1.8
діоксин	-2.0
американський	1.25
зашити	-2.0
вагомість	1.0
зачарування	2.0
образа	-1.38
суржик	-1.2
накручувати	-2.0
небо	1.315
вчений	1.25
нервозність	-2.0
професіоналізм	1.9
найцінніший	2.0
тероризувати	-2.0
найчистіший	2.0
кілер	-2.0
обстрілювати	-1.9
дізнаватися	1.13
норма	1.13
витратний	-2.0
неправильно зрозумілий	-2.0
безсоння	-1.6
згасати	-1.6
ненасильницький	2.0
рябий	-2.0
надмірно завзятий	-2.0
звалити	-2.0
вундеркінд	2.0
посилити	1.0
найнерозумніше	-1.0
перерва	1.38
гнаний	-2.0
запалення	-1.6
проливати	-1.0
недоплачений	-2.0
нищівно	-2.0
різак	-2.0
горбкуватий	-2.0
зчитувати	1.0
снаряд	-2.0
антагонізм	-1.3
страхи	-2.0
христос	1.6
травмпункт	-1.2
королівський	1.38
посол	1.4
підшукувати	-2.0
красномовно	2.0
спалах	-1.25
жовтуха	-1.4
безоплатний	1.4
складнощі	-1.6
комуніст	-1.4
зацвітання	1.4
мистецький	1.7
царсько	2.0
обмежуватися	-1.2
дискусар	-2.0
духовність	1.8
брехня	-1.2
отруйний	-1.8
знищувати	-1.25
шарм	1.2
ейфоричний	2.0
роздати	1.0
розмито	-2.0
лестиво	2.0
авторитетний	1.5
доставка	1.38
прекрасно	1.7
пасти	-1.3
спотворення	-1.4
веселитися	2.0
вольовий	1.8
друга світова війна	-1.8
пригодницький	1.0
подрібнити	-2.0
біженець	-1.3
поліграф	1.2
предметна	2.0
шизофренія	-2.0
дроблення	-1.1
рубці	-2.0
уразливий	-1.6
близький	1.69
розібратися	1.2
бентежить	-2.0
ексклюзивний	1.7
баламут	-1.5
погано використовується	-2.0
пошлятина	-2.0
паром	1.4
оратор	1.2
прозорість	1.38
розглянуто	-2.0
субсидує	2.0
приїзд	1.0
схибнути	-1.6
топити	-1.9
знайомий	1.0
милуватися	1.4
гарантований	1.6
наставник	1.0
ганьба	-1.8
гірко	-2.0
довіритися	1.0
неправильно тлумачити	-2.0
неактивний	-2.0
собацюга	-1.2
концентрат	-2.0
цапеня	1.2
цінує	2.0
план	1.13
недорахувати	-1.2
розлучатися	-1.8
караючи	-2.0
невдячність	-2.0
обіцяти	1.25
зніяковілість	-2.0
рішучий	1.8
невідворотний	-1.2
тепло	1.4
вигадливо	-2.0
вручення	1.4
прик	-2.0
інвективний	-2.0
підставити	-1.4
антиокупаційна	-2.0
отямлювати	1.2
зганьбити	-1.8
трагічний	-1.75
добросовісний	1.8
пума	1.2
зрив	-1.8
прискіпливо	2.0
сфальсифікувати	-2.0
розвалитися	-1.2
прикрити	-2.0
наркодилер	-2.0
заощадити	1.4
перебалансованість	-2.0
фельдшер	1.0
непримітний	-2.0
згубний	-1.8
доступно	1.6
відсторонитися	-1.0
картати	-1.9
розкритикувати	-1.2
непереможність	2.0
розкішний	1.8
поїздка	1.5
лук	1.0
професіональний	2.0
мигдаль	1.0
бойфренд	1.0
юнак	1.0
самовдоволений	-1.4
пристойно	1.6
хрещений	1.0
реформований	2.0
філігранний	2.0
непевність	-1.6
республіканець	-1.0
по-скривському	-2.0
лідер	1.38
вирішення	1.0
травмований	-2.0
справдитися	1.0
обідати	1.0
туша	-1.6
помутніння	-2.0
судитися	-2.0
нетерпляче	-2.0
ускладнювати	-1.5
психологізм	1.0
відринутий	-2.0
фатальний	-1.4
титанічний	1.0
незрівнянно	-2.0
мистецьки	2.0
укріпляти	1.2
палач	-1.6
боліти	-1.8
захід	1.13
забруднює	-2.0
пізнавати	1.7
штурм	-1.4
всеохопний	1.0
безвірний	-2.0
мінливість	-2.0
навчання	1.375
діточки	1.6
природничий	1.0
німий	-1.4
складність	-1.5
подружитися	1.9
злодіяння	-2.0
нав’язливість	-2.0
коректувати	1.0
економія витрат	2.0
мелодійний	2.0
тельбух	-2.0
мальовничий	1.75
вакцина	1.25
жертва	-1.875
перебільшує	-2.0
нескромно	-1.0
пожвавити	1.7
коливатися	-1.2
правота	1.8
ножовий	-1.6
схвалити	1.4
рослинництво	1.2
реакційний	-2.0
придатність	1.0
нерішуче	-2.0
щетина	-2.0
рбк	-1.0
заблокувати	-1.0
самомилування	-2.0
живність	1.0
невлаштований	-2.0
зменшується	-2.0
цілком	-0.9
скандалізований	-2.0
зневаження	-2.0
терпимий	1.2
сволочі	-2.0
любовний	1.2
сумувати	-1.25
заманливо	2.0
англомовний	1.0
хмурний	-1.0
покритка	-2.0
елегантний	1.6
кліщ	-1.4
якнайшвидший	2.0
ґвалтування	-2.0
дефектний	-1.6
буденність	-0.9
представити	1.6
фригідний	-2.0
опановувати	1.6
помешкання	1.0
людоїд	-2.0
карний	-1.0
застерігати	1.0
спрямування	1.2
осягнути	1.0
турботи	-2.0
відхідливий	2.0
мистецтво	1.75
збурення	-1.6
антиізраїльський	-2.0
вибагливо	-2.0
беззастережно	-1.0
кропива	-1.3
рекомендація	1.38
самознищення	-2.0
кисень	1.0
книга	1.5
ризики	-2.0
катаклізм	-2.0
танк	-1.6
деспот	-1.4
ніжність	1.6
матінка	2.0
лавина	-1.815
найжорсткіший	2.0
дорослішати	1.0
зацікавленість	1.88
анекдот	1.13
втрачати	-1.75
зарізати	-2.0
туга	-1.5
розколоти	-2.0
фіговий	-2.0
найкрасивіший	2.0
їдко	-2.0
непохитність	2.0
бездіяльний	-2.0
селюк	-2.0
тлінний	-1.7
непомірковано	-2.0
старожил	1.6
розуміння	1.75
грейфер	-2.0
зарізаний	-2.0
їздити	1.2
туфельки	-2.0
протиріччя	-1.4
вишкребок	-2.0
рештки	-1.2
непрофесійний	-1.6
ревнивий	-1.9
перебудований	2.0
декорація	1.0
використати	1.2
догана	-2.0
новосел	2.0
переписка	1.0
зіпсувати	-1.4
авіакатастрофа	-2.0
недостача	-1.6
звільнений	0.9
перебої	-2.0
мізерність	-1.9
дипломований	1.4
майбутнє	1.38
раб	-1.8
євро	1.0
задумуватися	1.0
рекордний	1.815
пантера	1.2
познайомитися	1.13
ікра	1.2
стереотипність	-1.4
проміняти	-1.0
смутний	-2.0
недомовленість	-1.6
існуючий	1.0
неправильне спрямування	-2.0
валиться	-2.0
генерація	1.6
джинса	-2.0
атмосферний	1.2
незвичайність	1.2
заслуговує на увагу	2.0
їхати	1.0
здравомислячий	2.0
кобзар	1.2
копійчаний	-2.0
вогненний	2.0
здерти	-2.0
пухир	-2.0
спотворений	-1.8
багатогранний	1.6
зважуватися	1.0
гліб	-2.0
вибачте	-2.0
недуга	-2.0
сміття	-1.38
недоглянутий	-1.6
природозахисник	1.6
висаджувати	1.0
спритність	1.6
панікер	-1.8
похмуро	-1.0
панорамний	2.0
непосидючий	-1.7
негідник	-1.8
знерухомлений	-2.0
обожнюється	2.0
зашипіло	-2.0
стримуючий фактор	-2.0
невільник	-2.0
заможний	1.6
кругозір	1.25
вивчення	1.565
смачно	1.8
загублений	-1.815
заїдати	-2.0
чревата	-2.0
зачарувати	1.6
неясний	-2.0
смуток	-1.4
провідниця	1.0
систематично	1.0
стафілокок	-2.0
збереження	1.38
звіринець	-1.2
облагороджувати	2.0
нереалістичний	-2.0
подразнити	-1.2
немаловажливий	2.0
красномовний	1.6
просвітлення	2.0
зникнення	-1.38
малеча	1.4
навішувати	-2.0
профінансувати	1.0
погашення	1.4
недовести	-2.0
загадковість	-2.0
дезертирство	-2.0
миш'як	-2.0
смертність	-1.875
впертий	-1.2
непомітний	-1.4
нелюдяний	-2.0
нестійкість	-2.0
пранцюватий	-2.0
форс-мажор	-1.4
погидувати	-1.6
загострювати	-1.5
несправність	-1.8
знаковий	1.4
вишукано	1.6
знати	1.25
промоутер	2.0
творчість	1.75
розширятися	1.2
актуальний	1.63
негабаритних	-2.0
вдосконалюватися	2.0
менш відомий	-2.0
справді	1.3
шотландський	1.0
економно	1.6
обдаровання	2.0
банкрутство	-2.0
насилля	-2.0
правитель	1.4
проклін	-2.0
невдоволює	-2.0
відновлювати	1.6
дебоширити	-1.0
диплом	1.3
корисно	1.7
збрехав	-2.0
досліджувати	1.2
найпотворніший	-2.0
зазомбований	-1.8
закохати	1.4
біопаливо	1.0
лопнути	-2.0
святкування	1.6
акуратно	2.0
шльондра	-2.0
скандалізувати	-2.0
передчуваючи	-2.0
неправильно прочитаний	-2.0
жменя	1.0
мерзенність	-2.0
ультратверда лінія	-2.0
пошесть	-1.8
антагоністичний	-2.0
захисник	1.8
найсприятливіший	2.0
мама	1.88
кислота	-1.0
шкодити	-1.38
гнітючий	-2.0
підйом	1.0
